alert_id,traveler_id,passport_number,alert_type,severity,issued_by,issued_date,expiry_date,is_active,notes
232,133730,AFG67503634,Security,Medium,ISI,2025-07-21,2026-12-22,0,Subject linked to ongoing investigation case #85635.
233,9835,PAK37204199,Criminal,Critical,Ministry of Interior,2025-06-07,2027-01-07,1,Financial transaction monitoring triggered alert.
234,124547,IND66329970,Fraud,Medium,Punjab Police CTD,2025-10-02,2026-02-24,1,Alert raised based on travel pattern analysis.
235,127063,IND31701707,Immigration Violation,Medium,Ministry of Interior,2025-10-04,,0,Reported by foreign intelligence liaison.
236,72279,CHN80223745,Lost Document,Low,KP Police CTD,2025-06-17,2027-02-09,1,
237,114689,PAK51549906,ECL,Medium,FIA Immigration Wing,2025-05-04,2025-08-09,0,Financial transaction monitoring triggered alert.
238,30196,PAK27555442,ECL,Critical,FIA Immigration Wing,2025-09-01,2026-07-11,1,Multiple entry/exit irregularities within 90-day period.
239,90709,AFG85494271,Security,High,FIA Cyber Crime Wing,2025-02-12,2026-03-22,1,Tip-off received from confidential informant.
240,27896,SOM93912236,Smuggling,High,Balochistan Police,2025-04-05,2026-08-01,0,
241,34393,PHL45674717,Lost Document,Medium,NACTA,2025-11-28,2026-05-08,0,Subject flagged during routine screening at Jinnah International.
242,23259,AFG68502182,Trafficking,Critical,KP Police CTD,2025-08-01,2026-01-19,0,Subject flagged during routine screening at Islamabad Airport.
243,29339,PAK66420622,Immigration Violation,Low,Interpol NCB Islamabad,2025-06-27,2026-04-16,0,
244,58892,YEM84120070,Security,High,ISI,2025-12-04,2027-06-06,0,Interpol Red Notice reference: A-9325/2025.
245,17473,PAK33170183,ECL,High,Interpol NCB Islamabad,2025-08-10,2026-11-14,1,Interpol Red Notice reference: A-5552/2025.
246,77961,PAK18081015,Lost Document,Medium,IB (Intelligence Bureau),2025-11-24,2026-09-21,1,Repeated visa violations across multiple jurisdictions.
247,96874,EGY38954657,Immigration Violation,Medium,FIA Counter-Terrorism Wing,2025-08-04,2026-01-19,0,Subject used altered travel documents.
248,119787,PAK56526429,ECL,Medium,IB (Intelligence Bureau),2025-10-28,,1,Interpol Red Notice reference: A-7913/2025.
249,90177,PAK79780832,Immigration Violation,High,Punjab Police CTD,2025-05-10,2026-04-20,1,Alert raised based on travel pattern analysis.
250,110793,ETH18377362,Security,Medium,Sindh Police CTD,2025-03-11,2025-11-17,1,Tip-off received from confidential informant.
251,9738,PAK55562493,Lost Document,Low,Sindh Police CTD,2025-05-22,,1,Multiple entry/exit irregularities within 90-day period.
252,10566,AFG36508068,Lost Document,Low,Punjab Police CTD,2025-09-17,,1,ECL match confirmed during departure screening.
253,8920,PAK93270615,ECL,Critical,UNHCR Referral,2025-04-02,2026-05-08,0,Multiple entry/exit irregularities within 90-day period.
254,140088,SSD41310702,Security,High,FIA Immigration Wing,2025-05-23,2026-09-01,1,Interpol Red Notice reference: A-1174/2025.
255,55452,,Immigration Violation,High,Sindh Police CTD,2025-05-03,2025-12-27,1,
256,3986,IND17125528,Security,Critical,FIA Cyber Crime Wing,2025-05-21,2027-03-21,1,
257,59097,PAK20625649,Immigration Violation,Medium,ANF (Anti-Narcotics Force),2025-10-21,2026-11-06,0,Subject linked to ongoing investigation case #99388.
258,18674,YEM91516118,Security,Critical,NAB (National Accountability Bureau),2025-09-23,2026-01-07,1,Associated with known smuggling network.
259,65822,PAK73668242,Lost Document,Low,IB (Intelligence Bureau),2025-08-11,,1,Document discrepancy detected during verification.
260,50702,AFG83452996,Criminal,Critical,ANF (Anti-Narcotics Force),2025-09-08,,1,Subject linked to ongoing investigation case #32253.
261,81172,YEM27712370,Security,Medium,Balochistan Police,2025-10-07,,1,Subject linked to ongoing investigation case #50888.
262,7172,PSE57464766,Smuggling,High,IB (Intelligence Bureau),2025-06-20,2027-04-12,0,Subject identified through biometric cross-match.
263,25518,YEM37344983,Criminal,Medium,FIA Immigration Wing,2025-01-12,,1,Alert raised based on travel pattern analysis.
264,40934,IND90760838,Immigration Violation,High,Sindh Police CTD,2025-09-16,2027-06-25,1,Interpol Red Notice reference: A-2461/2025.
265,112336,PAK39909438,ECL,Critical,FIA Cyber Crime Wing,2025-05-13,2025-08-19,1,Subject identified through biometric cross-match.
266,67420,PAK18745248,Smuggling,Critical,Interpol NCB Islamabad,2025-09-23,2027-05-28,1,
267,60874,IND99011797,Security,High,NACTA,2025-11-11,2027-04-04,1,Subject used altered travel documents.
268,62245,SYR35983869,Interpol,Critical,Sindh Police CTD,2025-03-23,2025-09-28,1,
269,109388,SDN60657169,Security,Critical,UNHCR Referral,2025-04-14,2026-04-05,0,Associated with known smuggling network.
270,146898,PSE75802692,Immigration Violation,Medium,ANF (Anti-Narcotics Force),2025-05-07,,1,Reported by foreign intelligence liaison.
271,124155,,Immigration Violation,Critical,FIA Cyber Crime Wing,2025-10-25,,1,ECL match confirmed during departure screening.
272,40147,IRQ43752952,Interpol,Critical,FIA Counter-Terrorism Wing,2025-10-16,2026-07-25,1,Alert raised based on travel pattern analysis.
273,130633,PAK85981123,Lost Document,Low,Punjab Police CTD,2025-08-02,2025-12-23,1,Alert raised based on travel pattern analysis.
274,143567,SYR72452633,Immigration Violation,Low,Sindh Police CTD,2025-07-14,,1,Multiple entry/exit irregularities within 90-day period.
275,129591,AFG29716480,Interpol,High,UNHCR Referral,2025-12-23,2026-05-03,1,Interpol Red Notice reference: A-9270/2025.
276,138000,CHN56478954,Immigration Violation,Medium,Border Security Force,2025-02-27,,0,Subject identified through biometric cross-match.
277,113892,MMR43617107,Security,High,Ministry of Interior,2025-11-14,2027-08-15,1,Reported by foreign intelligence liaison.
278,115271,NPL35662793,Trafficking,Medium,ISI,2025-11-06,2026-09-09,1,Financial transaction monitoring triggered alert.
279,416,IRQ41193292,Interpol,High,IB (Intelligence Bureau),2025-03-10,2026-02-06,1,
280,12157,AFG22535025,Fraud,High,Ministry of Interior,2025-10-05,2027-03-13,1,Financial transaction monitoring triggered alert.
281,67532,AFG72954765,Criminal,Medium,IB (Intelligence Bureau),2025-04-20,2025-08-12,1,Financial transaction monitoring triggered alert.
282,124905,PAK49805113,Immigration Violation,High,ISI,2025-10-03,2026-02-15,1,ECL match confirmed during departure screening.
283,118097,AFG91625456,Security,Critical,Balochistan Police,2025-09-08,2027-02-25,1,Subject linked to ongoing investigation case #38930.
284,102109,PAK53951223,ECL,Critical,UNHCR Referral,2025-10-18,2026-02-25,1,Repeated visa violations across multiple jurisdictions.
285,75772,AFG87092734,Interpol,Critical,ANF (Anti-Narcotics Force),2025-11-04,2027-08-03,0,Subject linked to ongoing investigation case #81357.
286,122672,AFG50318160,Fraud,High,Border Security Force,2025-08-22,2025-12-13,1,Associated with known smuggling network.
287,109288,AFG72837965,Security,Medium,FIA Immigration Wing,2025-08-07,2026-09-14,1,Subject flagged during routine screening at Chaman Border.
288,125957,,Security,Medium,ISI,2025-08-08,2025-12-06,1,ECL match confirmed during departure screening.
289,52033,PHL98102780,Immigration Violation,Low,ISI,2025-07-20,2026-09-30,1,ECL match confirmed during departure screening.
290,97686,AFG51198608,Security,Low,Ministry of Interior,2025-05-01,2025-08-28,0,Subject identified through biometric cross-match.
291,125292,SYR47677750,Fraud,Low,ISI,2025-08-12,2027-03-03,1,Repeated visa violations across multiple jurisdictions.
292,87896,IND15039808,Immigration Violation,High,Foreign Government Request,2025-08-14,2026-09-14,1,Alert raised based on travel pattern analysis.
293,45557,PAK40778285,Immigration Violation,Low,UNHCR Referral,2025-01-21,,1,Subject identified through biometric cross-match.
294,133706,SYR10886853,Trafficking,Critical,FIA Immigration Wing,2025-08-08,,1,Multiple entry/exit irregularities within 90-day period.
295,18101,PAK60686719,Immigration Violation,Low,Foreign Government Request,2025-10-19,,1,Reported by foreign intelligence liaison.
296,9612,AFG25829183,Lost Document,High,Border Security Force,2025-10-11,2026-08-18,0,Subject identified through biometric cross-match.
297,74948,,Lost Document,High,FIA Cyber Crime Wing,2025-12-06,2026-09-04,1,
298,24524,BGD47759176,Immigration Violation,Low,Punjab Police CTD,2025-12-28,2027-05-04,1,Subject used altered travel documents.
299,110317,AFG99836543,Criminal,High,FIA Counter-Terrorism Wing,2025-01-03,,1,Alert raised based on travel pattern analysis.
300,63761,MMR37501622,Immigration Violation,Low,Balochistan Police,2025-05-04,,1,ECL match confirmed during departure screening.
301,125106,PAK16381869,ECL,Critical,KP Police CTD,2025-04-01,2027-03-07,1,
302,105245,,ECL,High,NAB (National Accountability Bureau),2025-11-23,2026-09-30,1,
303,65405,IND82140482,Immigration Violation,Low,Ministry of Interior,2025-08-26,2026-11-22,1,Associated with known smuggling network.
304,52727,PSE15337787,Security,High,Foreign Government Request,2025-03-24,,1,Associated with known smuggling network.
305,78492,ETH60759643,Lost Document,Low,KP Police CTD,2025-07-20,2027-03-25,1,Subject identified through biometric cross-match.
306,84765,SYR38216375,Interpol,Critical,Border Security Force,2025-02-01,2026-04-01,1,Document discrepancy detected during verification.
307,149509,PAK18146980,ECL,High,NACTA,2025-07-24,2027-02-12,1,
308,4342,PAK45814835,ECL,Low,Sindh Police CTD,2025-10-03,2026-01-18,1,Multiple entry/exit irregularities within 90-day period.
309,147650,PAK18823074,Immigration Violation,High,FIA Counter-Terrorism Wing,2025-03-12,2026-05-04,1,Financial transaction monitoring triggered alert.
310,32598,PAK14322292,Security,High,Punjab Police CTD,2025-08-20,2026-08-22,1,Tip-off received from confidential informant.
311,25474,SOM12978483,Interpol,High,Interpol NCB Islamabad,2025-07-05,2025-12-31,0,Document discrepancy detected during verification.
312,126833,IND20903904,Security,Critical,Interpol NCB Islamabad,2025-03-12,,1,Financial transaction monitoring triggered alert.
313,123910,SYR42896105,Immigration Violation,High,Foreign Government Request,2025-11-06,,0,Subject identified through biometric cross-match.
314,26186,BGD50100007,Criminal,Critical,FIA Cyber Crime Wing,2025-10-06,2026-01-23,1,Subject used altered travel documents.
315,94923,BGD59676409,Immigration Violation,Medium,NAB (National Accountability Bureau),2025-12-06,2027-01-02,1,
316,24901,AFG45236973,Security,High,FIA Cyber Crime Wing,2025-06-01,,0,Repeated visa violations across multiple jurisdictions.
317,99597,YEM12031626,Security,High,Ministry of Interior,2025-03-14,,0,Subject flagged during routine screening at Allama Iqbal Airport.
318,59644,IRQ33814885,Security,Medium,NAB (National Accountability Bureau),2025-05-26,2026-02-20,1,
319,131133,PAK35433357,Smuggling,Critical,IB (Intelligence Bureau),2025-11-25,2026-05-28,1,ECL match confirmed during departure screening.
320,137638,ETH82824155,Immigration Violation,Medium,KP Police CTD,2025-10-20,2026-07-23,1,Subject identified through biometric cross-match.
321,88786,PAK15662899,ECL,High,Punjab Police CTD,2025-07-02,,1,Tip-off received from confidential informant.
322,68395,AFG56917706,Security,High,NACTA,2025-08-23,2026-02-11,1,Multiple entry/exit irregularities within 90-day period.
323,147957,PAK66183617,Trafficking,High,Ministry of Interior,2025-07-10,2025-11-14,1,
324,144117,PAK61973810,Criminal,Medium,Sindh Police CTD,2025-06-05,2025-12-02,0,
325,43506,PAK98989431,Fraud,Medium,Foreign Government Request,2025-01-04,2026-03-14,0,Subject used altered travel documents.
326,48371,PAK23140839,Security,High,FIA Cyber Crime Wing,2025-01-26,2025-06-02,1,ECL match confirmed during departure screening.
327,1550,AFG55317976,Immigration Violation,Low,UNHCR Referral,2025-03-01,2026-08-23,1,Subject linked to ongoing investigation case #68443.
328,143079,AFG32402417,Immigration Violation,Critical,FIA Immigration Wing,2025-04-15,2026-02-15,0,Alert raised based on travel pattern analysis.
329,11062,CHN18042462,Immigration Violation,High,NAB (National Accountability Bureau),2025-12-21,2027-05-06,1,Subject flagged during routine screening at Jinnah International.
330,128584,IND45179385,Fraud,High,Balochistan Police,2025-11-27,2027-07-20,1,Subject flagged during routine screening at Wagah Border.
331,121015,IRQ89780413,Security,Medium,NAB (National Accountability Bureau),2025-08-02,2026-12-25,0,Tip-off received from confidential informant.
332,135710,NPL24065950,Criminal,High,Sindh Police CTD,2025-06-11,2026-04-08,0,
333,68520,PAK51831447,Criminal,Critical,ISI,2025-11-10,2027-05-13,1,Tip-off received from confidential informant.
334,128470,AFG74204352,Immigration Violation,Critical,Sindh Police CTD,2025-12-11,2026-09-25,0,Associated with known smuggling network.
335,125455,AFG88532257,Immigration Violation,Medium,KP Police CTD,2025-01-28,2026-08-20,0,Associated with known smuggling network.
336,84733,TJK43910356,Immigration Violation,Low,UNHCR Referral,2025-02-08,2026-01-14,1,Financial transaction monitoring triggered alert.
337,142221,BGD14293511,Lost Document,Low,ANF (Anti-Narcotics Force),2025-09-06,2026-06-30,1,Subject linked to ongoing investigation case #50286.
338,134292,PAK54226930,Security,High,Border Security Force,2025-12-14,2026-07-02,0,Multiple entry/exit irregularities within 90-day period.
339,8351,AFG25217459,Security,Critical,Interpol NCB Islamabad,2025-12-26,2026-10-14,1,Alert raised based on travel pattern analysis.
340,138675,SYR42052641,Interpol,Medium,FIA Immigration Wing,2025-03-02,2026-12-11,1,Subject identified through biometric cross-match.
341,23274,AFG66470238,Interpol,Critical,Foreign Government Request,2025-09-24,,1,Reported by foreign intelligence liaison.
342,77776,IND77538181,Criminal,Medium,Ministry of Interior,2025-07-05,2025-12-11,1,Document discrepancy detected during verification.
343,142282,PAK64745368,Lost Document,Medium,NACTA,2025-09-01,2026-05-09,1,Associated with known smuggling network.
344,95775,AFG38504685,Immigration Violation,High,Sindh Police CTD,2025-04-27,2026-02-11,1,
345,42021,BGD82384970,Lost Document,Medium,Interpol NCB Islamabad,2025-10-17,2026-07-18,1,
346,76608,PAK21045459,ECL,Critical,Interpol NCB Islamabad,2025-08-16,2026-07-13,1,
347,52293,AFG93724688,Trafficking,Critical,FIA Immigration Wing,2025-12-28,2027-02-27,0,Tip-off received from confidential informant.
348,69751,AFG60530744,Interpol,High,UNHCR Referral,2025-01-19,2025-09-10,1,Associated with known smuggling network.
349,57876,AFG45305388,Security,High,ANF (Anti-Narcotics Force),2025-09-13,2027-06-16,1,Subject identified through biometric cross-match.
350,80947,YEM92296630,Security,High,Foreign Government Request,2025-02-07,2026-10-11,1,Document discrepancy detected during verification.
351,108879,AFG19109946,Interpol,High,ISI,2025-01-14,2025-08-16,1,Subject identified through biometric cross-match.
352,108857,AFG97391998,Immigration Violation,Medium,ANF (Anti-Narcotics Force),2025-12-15,2027-03-08,1,Associated with known smuggling network.
353,51096,IRQ12640123,Immigration Violation,Low,Punjab Police CTD,2025-11-10,2026-02-28,1,Multiple entry/exit irregularities within 90-day period.
354,26329,SYR65516440,Security,Medium,FIA Cyber Crime Wing,2025-12-26,2026-04-14,1,ECL match confirmed during departure screening.
355,52723,PAK78635563,Smuggling,Critical,ANF (Anti-Narcotics Force),2025-12-01,2027-12-01,1,Repeated visa violations across multiple jurisdictions.
356,129994,PAK33470492,Immigration Violation,Low,Sindh Police CTD,2025-10-18,,1,Tip-off received from confidential informant.
357,40412,YEM59947419,Fraud,Low,Border Security Force,2025-09-08,,1,Reported by foreign intelligence liaison.
358,72815,IND85192162,Immigration Violation,Low,NACTA,2025-06-23,2027-04-13,1,Tip-off received from confidential informant.
359,127635,PAK89378093,Trafficking,High,KP Police CTD,2025-07-04,2026-06-18,0,Alert raised based on travel pattern analysis.
